cell,carrier_key,carrier_name,ac_type,seats_band,range_band,n_flights,n_tails,n_active_days,n_flights_with_number,first_date,last_date,s1,s1_den_flights,n_keys,s2,s2_n_days,avg_departures,s2_note,s3,s4,s4_entropy_norm,n_pairs,n_singletons,s1_imputed,label,low_confidence,pc1,pc2
CND::B39M|180-239|medium,CND,Corendon Dutch Airlines,B39M,180-239,medium,4562,2,853,4277,2023-09-29,2026-02-26,0.8328267477203647,4277,862.0,0.015946742307620387,882,5.172335600907029,ok,0.8687682409486921,0.6142857142857143,0.6487680117948268,280.0,108.0,False,,False,0.5590275820634705,-0.4964594162600243
CND::B39M|180-239|short,CND,Corendon Dutch Airlines,B39M,180-239,short,1906,1,587,1764,2024-04-25,2026-02-26,0.6783891094724901,1763,535.0,0.00509015664258472,673,2.8320950965824667,ok,0.8722139673105498,0.6583850931677019,0.7139171989110219,161.0,55.0,False,,False,0.4033411889796539,-0.601860075506113
COMLUX ARUBA::B788|NA|short,COMLUX ARUBA,Comlux Aruba,B788,NA,short,1,1,1,1,2022-10-26,2022-10-26,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
COPENHAGEN AIRTAXI::B738|NA|short,COPENHAGEN AIRTAXI,Copenhagen AirTaxi,B738,NA,short,4,1,1,2,2024-08-16,2024-08-16,0.0,2,2.0,,1,4.0,short_series,1.0,0.33333333333333337,0.946394630357186,3.0,2.0,True,,True,,
CORPORATE AMERICAN OPERATOR::LJ60|NA|regional,CORPORATE AMERICAN OPERATOR,Corporate American Operator,LJ60,NA,regional,33,1,19,0,2023-01-24,2024-12-11,0.0,,,0.0,688,0.04796511627906977,ok,0.027616279069767442,0.16666666666666663,0.8243401575566486,18.0,15.0,True,,True,-2.6831836181612836,0.41751500573522543
CORPORATE AMERICAN OPERATOR::NA|NA|regional,CORPORATE AMERICAN OPERATOR,Corporate American Operator,NA,NA,regional,1,1,1,0,2023-02-24,2023-02-24,0.0,,,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
CORPORATE SINGAPORE OPERATOR::GLF5|NA|short,CORPORATE SINGAPORE OPERATOR,Corporate Singapore Operator,GLF5,NA,short,274,1,195,0,2022-06-01,2026-04-30,0.0,,,0.0,1430,0.1916083916083916,ok,0.13636363636363635,0.4018691588785047,0.8728342208815206,107.0,64.0,True,,False,-2.105691478378476,0.0828030347970574
CRESCENT HEIGHTS OF AMERICA INC::B737|NA|short,CRESCENT HEIGHTS OF AMERICA INC,Crescent Heights of America Inc,B737,NA,short,3,1,3,3,2022-07-13,2023-01-01,0.0,3,3.0,0.0,173,0.017341040462427744,ok,0.017341040462427744,0.5,0.9182958340544894,2.0,1.0,True,,True,-2.111961057154055,0.011394708053709145
CRT AVIATION LLC::PC12|NA|short,CRT AVIATION LLC,CRT Aviation LLC,PC12,NA,short,1,1,1,1,2022-08-18,2022-08-18,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
CXI::B738|180-239|short,CXI,Corendon Airlines Europe,B738,180-239,short,10247,4,1212,9927,2022-06-01,2025-12-27,0.7336020151133501,9925,2439.0,0.17857402004242906,1306,7.846094946401225,ok,0.8356086610438964,0.8612565445026178,0.8291762634641623,382.0,53.0,False,,False,1.1750609235780092,0.302545063728376
CYF::A320|180-239|medium,CYF,Tus Airways,A320,180-239,medium,17,1,7,17,2024-09-27,2024-11-09,0.0,17,17.0,0.0,44,0.38636363636363635,ok,0.1590909090909091,0.6,0.9691745848606973,10.0,4.0,True,,True,-1.7228002906105446,-0.170561116281207
DACJET LLC FZ::HA4T|NA|short,DACJET LLC FZ,DACJet LLC FZ,HA4T,NA,short,171,1,120,131,2023-04-29,2026-01-08,0.07633587786259542,131,101.0,0.010215093873450876,986,0.17342799188640973,ok,0.12170385395537525,0.33333333333333337,0.9577020167261436,99.0,66.0,False,,True,-2.1194912653062965,0.2298763110785249
DAILY AIR::DHC6|lt20|regional,DAILY AIR,Daily Air,DHC6,lt20,regional,186,4,154,186,2023-03-31,2025-02-14,0.9946236559139785,186,3.0,0.000234764115866537,687,0.27074235807860264,ok,0.05749636098981077,0.6666666666666667,0.6521463614563107,3.0,1.0,False,,True,-0.3802922308737424,-0.35120730448806026
DALA AIR::DA42|NA|regional,DALA AIR,Dala Air,DA42,NA,regional,379,1,237,259,2022-06-02,2024-02-22,0.3854166666666667,192,76.0,0.0188846544706035,631,0.6006339144215531,ok,0.375594294770206,0.39622641509433965,0.9447713202886455,53.0,32.0,False,,False,-1.179320741539895,0.060150980039682014
DALA AIR::PC12|NA|short,DALA AIR,Dala Air,PC12,NA,short,247,2,92,247,2022-06-01,2022-09-30,0.7222222222222222,234,63.0,0.040797667034916496,122,2.0245901639344264,ok,0.5040983606557377,1.0,0.9188921853392857,14.0,0.0,False,,False,0.5926744418662735,-0.6398511431470995
DASHJ CORP::S22T|NA|regional,DASHJ CORP,DASHJ Corp,S22T,NA,regional,1,1,1,1,2025-11-16,2025-11-16,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
DAVID N SPERANZA::SR22|NA|regional,DAVID N SPERANZA,David N Speranza,SR22,NA,regional,1,1,1,1,2024-10-13,2024-10-13,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
DLH::A20N|180-239|short,DLH,Lufthansa,A20N,180-239,short,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,fsc,True,,
DLH::A319|100-179|regional,DLH,Lufthansa,A319,100-179,regional,3,2,2,3,2026-01-12,2026-01-13,0.0,3,2.0,,2,1.5,short_series,0.75,1.0,0.0,1.0,0.0,True,fsc,True,,
DLH::A320|180-239|regional,DLH,Lufthansa,A320,180-239,regional,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,fsc,True,,
DORNIER AVIATION NIGERIA::DH8D|NA|regional,DORNIER AVIATION NIGERIA,Dornier Aviation Nigeria,DH8D,NA,regional,1,1,1,1,2024-06-07,2024-06-07,0.0,,,,1,1.0,short_series,1.0,,,,,True,,True,,
DRF - DEUTSCHE LUFTRETTUNG::EC35|NA|regional,DRF - DEUTSCHE LUFTRETTUNG,DRF - Deutsche Luftrettung,EC35,NA,regional,2,1,1,2,2026-01-12,2026-01-12,0.0,1,1.0,,1,2.0,short_series,1.0,,,,,True,,True,,
DRF - DEUTSCHE LUFTRETTUNG::EC45|NA|regional,DRF - DEUTSCHE LUFTRETTUNG,DRF - Deutsche Luftrettung,EC45,NA,regional,1,1,1,1,2026-01-12,2026-01-12,0.0,,,,1,1.0,short_series,1.0,,,,,True,,True,,
EAF::A320|180-239|regional,EAF,Electra Airways,A320,180-239,regional,426,1,73,161,2025-04-24,2026-01-20,0.6459627329192547,161,48.0,0.0,272,1.5661764705882353,ok,0.26838235294117646,0.7419354838709677,0.8981846862903263,31.0,8.0,False,,False,-0.41407343745687314,-0.4830853453578947
EAF::A320|180-239|short,EAF,Electra Airways,A320,180-239,short,44,2,21,32,2025-10-30,2026-03-29,0.0,31,22.0,0.0,151,0.2913907284768212,ok,0.11818330471752105,0.6,0.9046180143399651,15.0,6.0,True,,True,-1.7843157266688956,-0.15358042927433554
EDW::A320|180-239|short,EDW,Edelweiss Air,A320,180-239,short,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
EFY::AT46|20-99|regional,EFY,Clic Air,AT46,20-99,regional,3,3,3,3,2022-06-03,2025-11-20,0.0,2,2.0,0.0,1267,0.0023677979479084454,ok,0.0007892659826361484,0.0,1.0,2.0,2.0,True,,True,-3.0168622037560793,0.6338436269353915
EFY::AT76|20-99|regional,EFY,Clic Air,AT76,20-99,regional,8416,6,438,8416,2024-12-08,2026-02-26,0.9889469931067268,8414,112.0,0.0,446,18.869955156950674,ok,0.48654708520179374,0.9166666666666666,0.8171617009628244,12.0,1.0,False,,False,0.6965114015883539,-0.8378346617201502
EJU::A20N|180-239|short,EJU,EasyJet Europe,A20N,180-239,short,4,2,1,4,2026-01-12,2026-01-12,0.0,4,4.0,,1,4.0,short_series,1.0,0.0,1.0,4.0,4.0,True,lcc,True,,
EJU::A319|100-179|regional,EJU,EasyJet Europe,A319,100-179,regional,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,lcc,True,,
EJU::A320|180-239|regional,EJU,EasyJet Europe,A320,180-239,regional,3,3,1,3,2026-01-12,2026-01-12,0.0,3,3.0,,1,3.0,short_series,1.0,0.5,0.9182958340544894,2.0,1.0,True,lcc,True,,
EJU::A320|180-239|short,EJU,EasyJet Europe,A320,180-239,short,4,3,1,4,2026-01-12,2026-01-12,0.0,4,4.0,,1,4.0,short_series,1.0,0.33333333333333337,0.946394630357186,3.0,2.0,True,lcc,True,,
ELY::A306|NA|medium,ELY,El Al,A306,NA,medium,669,1,320,669,2024-11-06,2025-12-27,0.9820627802690582,669,29.0,0.25653830217829243,417,1.60431654676259,ok,0.7673860911270983,0.6,0.4435230403137634,5.0,2.0,False,fsc,False,1.1334622058537276,1.1323767272432756
ELY::B738|100-179|medium,ELY,El Al,B738,100-179,medium,27153,9,1278,27153,2022-06-01,2025-12-27,0.9827986297837857,27149,531.0,0.712817070458124,1306,20.790964777947934,ok,0.7940275650842267,0.5703125,0.6771587849448992,128.0,55.0,False,fsc,False,2.1565643225064437,4.174152879058726
ELY::B738|100-179|short,ELY,El Al,B738,100-179,short,4580,2,1063,4580,2022-08-31,2025-12-27,0.9602185792349727,4575,273.0,0.4844568040518672,1215,3.769547325102881,ok,0.6127572016460905,0.7014925373134329,0.7771538659302666,67.0,20.0,False,fsc,False,1.5659495155221703,2.581469751319751
ELY::B738|180-239|medium,ELY,El Al,B738,180-239,medium,8644,3,1178,8644,2022-06-01,2025-12-26,0.975937066173068,8644,307.0,0.6028172709247273,1305,6.623754789272031,ok,0.7708812260536398,0.7692307692307692,0.7871785237809618,65.0,15.0,False,fsc,False,2.213013583366069,3.2126508514223246
ELY::B738|180-239|short,ELY,El Al,B738,180-239,short,7454,2,1184,7454,2022-06-01,2025-12-27,0.9570659488559893,7430,317.0,0.5364031819100257,1306,5.707503828483921,ok,0.7775650842266463,0.6323529411764706,0.5814277302894413,68.0,25.0,False,fsc,False,1.805478304448622,2.942040620814609
ELY::B738|NA|medium,ELY,El Al,B738,NA,medium,1079,1,460,1079,2023-10-31,2025-12-27,0.9703429101019463,1079,46.0,0.22686043102257847,789,1.367553865652725,ok,0.5830164765525983,0.631578947368421,0.5185318722986082,19.0,7.0,False,fsc,False,0.828290439183753,0.9755103821606795
ELY::B739|100-179|medium,ELY,El Al,B739,100-179,medium,27198,8,1281,27198,2022-06-01,2025-12-27,0.9872011769032732,27190,387.0,0.7690740228874665,1306,20.82542113323124,ok,0.8415007656967841,0.574468085106383,0.6713906562546678,94.0,40.0,False,fsc,False,2.3688843206358525,4.520607059306647
ELY::B772|ge240|long,ELY,El Al,B772,ge240,long,380,1,233,380,2025-03-12,2025-12-27,0.9105263157894737,380,48.0,0.20163181430503163,291,1.3058419243986255,ok,0.8006872852233677,1.0,0.6806344164358906,11.0,0.0,False,fsc,False,1.6640208224254003,0.27334642477988963
ELY::B772|ge240|medium,ELY,El Al,B772,ge240,medium,5794,4,1197,5794,2022-06-08,2025-12-27,0.9443964772923502,5791,260.0,0.4357184389299369,1299,4.460354118552733,ok,0.6443418013856813,0.7547169811320755,0.5757883583312934,53.0,13.0,False,fsc,False,1.5747323103607558,2.1828929454801487
ELY::B788|180-239|long,ELY,El Al,B788,180-239,long,5640,4,1273,5640,2022-06-01,2025-12-27,0.9749955665898209,5639,189.0,0.41620951350903,1306,4.318529862174579,ok,0.7323534608801702,0.7234042553191489,0.6745513511425028,47.0,13.0,False,fsc,False,1.650123664294381,2.051562165656391
ELY::B789|ge240|long,ELY,El Al,B789,ge240,long,19807,13,1291,19807,2022-06-01,2025-12-27,0.9855526368963426,19796,296.0,0.741980181623354,1306,15.16615620214395,ok,0.7771822358346095,0.5844155844155844,0.5121571897169903,77.0,32.0,False,fsc,False,2.2259741269871745,4.356181192437145
EMIRATES FLIGHT TRAINING ACADEMY::E50P|NA|regional,EMIRATES FLIGHT TRAINING ACADEMY,Emirates Flight Training Academy,E50P,NA,regional,83,1,37,83,2023-04-14,2024-05-17,0.825,80,18.0,0.0008856021577945405,400,0.2075,ok,0.0925,0.8333333333333334,0.7398407361967029,6.0,1.0,False,,True,-0.26774780398752196,-0.542360744274611
ENT::B738|180-239|short,ENT,Enter Air,B738,180-239,short,2,1,1,2,2024-03-25,2024-03-25,0.0,2,2.0,,1,2.0,short_series,1.0,0.0,1.0,2.0,2.0,True,charter_acmi,True,,
ETD::A320|100-179|regional,ETD,Etihad Airways,A320,100-179,regional,1550,7,234,1550,2022-05-31,2023-01-24,0.9507453013609851,1543,143.0,0.10581737278168413,239,6.485355648535565,ok,0.14644351464435146,0.8947368421052632,0.7945652966109004,38.0,4.0,False,fsc,False,0.333436274881257,0.03534882619314541
ETD::A320|100-179|short,ETD,Etihad Airways,A320,100-179,short,3409,5,239,3408,2022-05-31,2023-01-24,0.9855797527957623,3398,149.0,0.12149411399707466,239,14.263598326359833,ok,0.9288702928870293,0.9736842105263158,0.8459663157428937,38.0,1.0,False,fsc,False,1.7327478154715306,-0.28797887136171596
ETD::A321|180-239|short,ETD,Etihad Airways,A321,180-239,short,8352,9,239,8346,2022-05-31,2023-01-24,0.9942473633748802,8344,144.0,0.021357492854127913,239,34.94560669456067,ok,0.9372384937238494,1.0,0.9010564901303266,28.0,0.0,False,fsc,False,1.5766664647172604,-0.9870795016359293
ETD::A35K|ge240|long,ETD,Etihad Airways,A35K,ge240,long,390,1,208,389,2022-06-01,2023-01-24,0.9048843187660668,389,25.0,0.004100537094135714,238,1.638655462184874,ok,0.8739495798319328,1.0,0.8615058727499717,8.0,0.0,False,fsc,False,1.3186221488841465,-1.062107050919112
ETD::A35K|ge240|medium,ETD,Etihad Airways,A35K,ge240,medium,813,2,237,813,2022-06-01,2023-01-24,0.9790897908979089,813,25.0,0.03493356380254431,238,3.4159663865546217,ok,0.9096638655462185,0.8,0.7593206420872834,10.0,2.0,False,fsc,False,1.192978698468588,-0.6374841580822264
ETD::A35K|ge240|short,ETD,Etihad Airways,A35K,ge240,short,812,2,238,810,2022-06-01,2023-01-24,0.9876543209876543,810,27.0,0.0,238,3.411764705882353,ok,0.8928571428571428,0.8888888888888888,0.8190328646333632,9.0,1.0,False,fsc,False,1.2568266881409986,-0.9721096482521737
ETD::B77L|NA|long,ETD,Etihad Airways,B77L,NA,long,2465,5,243,2423,2022-05-31,2024-06-01,0.9776674937965261,2418,106.0,0.05717063391358723,733,3.3628922237380627,ok,0.2933151432469304,0.8421052631578947,0.7058533638289058,38.0,6.0,False,fsc,False,0.3886773376242664,-0.28626747169629785
ETD::B77W|ge240|long,ETD,Etihad Airways,B77W,ge240,long,2094,7,238,2091,2022-06-01,2023-01-24,0.9550454328072693,2091,105.0,0.07284716738160701,238,8.798319327731093,ok,0.8445378151260504,0.9318181818181819,0.6668032566601142,44.0,3.0,False,fsc,False,1.379690023865392,-0.5186582911067353
ETD::B789|180-239|long,ETD,Etihad Airways,B789,180-239,long,1519,4,238,1516,2022-06-01,2023-01-24,0.9267810026385225,1516,119.0,0.032102401012607196,238,6.382352941176471,ok,0.819327731092437,0.95,0.644754752019397,40.0,2.0,False,fsc,False,1.242279759082119,-0.7958922436011208
ETD::B789|180-239|medium,ETD,Etihad Airways,B789,180-239,medium,419,1,211,419,2022-05-31,2023-01-24,0.8926014319809069,419,42.0,0.07629185241936798,239,1.7531380753138075,ok,0.8828451882845189,1.0,0.7099805264176717,19.0,0.0,False,fsc,False,1.4786288371573821,-0.5867964651321701
ETD::B789|ge240|long,ETD,Etihad Airways,B789,ge240,long,902,2,225,902,2022-06-01,2023-01-24,0.8647450110864745,902,136.0,0.0,238,3.7899159663865545,ok,0.8823529411764706,0.9655172413793104,0.9078179089531511,58.0,2.0,False,fsc,False,1.2056861438819593,-1.0445072234355934
ETD::B789|ge240|medium,ETD,Etihad Airways,B789,ge240,medium,10999,22,239,10991,2022-05-31,2023-01-24,0.9928123009735238,10991,207.0,0.015199631330774177,239,46.02092050209205,ok,0.9476987447698745,0.9285714285714286,0.8890047626635621,70.0,5.0,False,fsc,False,1.4507346348299457,-0.9439851726217985
ETD::B78X|ge240|long,ETD,Etihad Airways,B78X,ge240,long,4277,9,239,4275,2022-05-31,2023-01-24,0.9773099415204678,4275,135.0,0.0,239,17.89539748953975,ok,0.9539748953974896,1.0,0.7822432254616709,48.0,0.0,False,fsc,False,1.5299659528870715,-1.1327948291069807
EWL::A319|100-179|regional,EWL,Eurowings Europe,A319,100-179,regional,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
EWL::A320|180-239|short,EWL,Eurowings Europe,A320,180-239,short,912,5,59,912,2026-01-31,2026-03-30,0.4144736842105263,912,312.0,0.08089865738847668,59,15.457627118644067,ok,0.9322033898305084,0.9478260869565217,0.8904879053464686,115.0,6.0,False,,True,0.8093267867207152,-0.4441939325611728
EXECUJET MIDDLE EAST::B77L|NA|long,EXECUJET MIDDLE EAST,ExecuJet Middle East,B77L,NA,long,2022,1,829,2014,2022-06-01,2024-12-20,0.8518886679920478,2012,363.0,0.034217624205974406,934,2.164882226980728,ok,0.8875802997858673,0.7222222222222222,0.7728342214494901,144.0,40.0,False,,False,0.8451008496242691,-0.5190960030530388
EXV::A320|100-179|short,EXV,FitsAir,A320,100-179,short,1358,1,380,1354,2024-09-26,2026-01-31,0.9748892171344166,1354,40.0,0.24453380268957403,493,2.7545638945233266,ok,0.77079107505071,0.8888888888888888,0.5925998259477703,9.0,1.0,False,,False,1.6098877754397485,0.6969621841374547
EXV::A320|180-239|short,EXV,FitsAir,A320,180-239,short,3,1,1,3,2026-01-31,2026-01-31,0.0,3,3.0,,1,3.0,short_series,1.0,0.5,0.9182958340544894,2.0,1.0,True,,True,,
EXXAERO::H25B|NA|regional,EXXAERO,Exxaero,H25B,NA,regional,2,1,1,2,2024-08-19,2024-08-19,0.0,2,2.0,,1,2.0,short_series,1.0,0.0,1.0,2.0,2.0,True,,True,,
EZY::A320|180-239|short,EZY,EasyJet,A320,180-239,short,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,lcc,True,,
FALCON AVIATION SERVICES::DH8D|NA|regional,FALCON AVIATION SERVICES,Falcon Aviation Services,DH8D,NA,regional,9,3,6,9,2022-06-07,2023-08-14,0.0,6,3.0,0.0,434,0.020737327188940093,ok,0.004608294930875576,1.0,0.9999999999999998,3.0,0.0,True,,True,-1.251096955640626,-0.5988982492145722
FALCON AVIATION SERVICES::E35L|NA|short,FALCON AVIATION SERVICES,Falcon Aviation Services,E35L,NA,short,196,1,124,0,2025-05-28,2026-02-10,0.0,,,0.004502496135496803,259,0.7567567567567568,ok,0.47876447876447875,0.3090909090909091,0.9402498427178505,110.0,76.0,True,,True,-1.743886716953897,0.08466282317622711
FALCON AVIATION SERVICES::GLF4|NA|short,FALCON AVIATION SERVICES,Falcon Aviation Services,GLF4,NA,short,148,1,109,0,2025-03-20,2026-02-07,0.0,,,0.030216353874564672,325,0.4553846153846154,ok,0.3353846153846154,0.36046511627906974,0.9555141319173357,86.0,55.0,True,,True,-1.8107896682377176,0.2509203466757915
FALCON LUXE::GLEX|NA|short,FALCON LUXE,Falcon Luxe,GLEX,NA,short,301,2,178,0,2025-02-08,2026-02-09,0.0,,,0.0,367,0.8201634877384196,ok,0.2752043596730245,0.24590163934426235,0.9543967193960742,183.0,138.0,True,,False,-2.1714139324533988,0.21719089422344723
FALCON TECHNIC DWC LLC::GLEX|NA|medium,FALCON TECHNIC DWC LLC,Falcon Technic DWC LLC,GLEX,NA,medium,53,1,39,0,2025-09-12,2026-01-30,0.0,,,0.01898728790948656,141,0.375886524822695,ok,0.2765957446808511,0.38235294117647056,0.9772362701231971,34.0,21.0,True,,True,-1.8861247891700494,0.17414251524294064
FBZ::B738|180-239|short,FBZ,Flybondi,B738,180-239,short,8,4,8,8,2022-07-06,2024-08-17,0.0,8,8.0,0.0,774,0.0103359173126615,ok,0.0030976737500299466,0.33333333333333337,0.967132018086354,6.0,4.0,True,,True,-2.4267167919536723,0.22249987596768117
FDB::B38M|100-179|medium,FDB,Flydubai,B38M,100-179,medium,129660,35,1309,129508,2022-06-01,2026-01-13,0.9930186041842038,129487,1233.0,0.024141570861392014,1323,98.00453514739229,ok,0.9349962207105065,0.8256880733944953,0.7971295641295943,218.0,38.0,False,lcc,False,1.2711108862477698,-0.752962548376855
FDB::B38M|100-179|short,FDB,Flydubai,B38M,100-179,short,102478,33,1306,102344,2022-06-01,2025-12-27,0.9901588077204984,102325,1249.0,0.01750962849423332,1306,78.46707503828483,ok,0.9393382352941176,0.8457943925233645,0.7667978340281192,214.0,33.0,False,lcc,False,1.2940344328927933,-0.8229525850918387
FDB::B39M|100-179|short,FDB,Flydubai,B39M,100-179,short,15164,3,1305,15160,2022-06-01,2025-12-27,0.9683335532392137,15158,583.0,0.002225642138289907,1306,11.611026033690658,ok,0.9578866768759571,0.8857142857142857,0.5432116126387733,140.0,16.0,False,lcc,False,1.3273168768499333,-0.977717426980879
FDB::B738|100-179|short,FDB,Flydubai,B738,100-179,short,118288,25,1305,118036,2022-06-01,2025-12-27,0.9822123166360177,118003,2031.0,0.043413368459597756,1306,90.57274119448698,ok,0.9479326186830015,0.8401486988847584,0.7769165041437377,269.0,43.0,False,lcc,False,1.3447344133688155,-0.6471867992207389
FDX::A306|NA|regional,FDX,FedEx,A306,NA,regional,1,1,1,1,2022-06-11,2022-06-11,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,cargo_regular,True,,
FEDERAL AIRLINES::C208|NA|regional,FEDERAL AIRLINES,Federal Airlines,C208,NA,regional,261,2,176,1,2022-11-23,2025-07-22,0.0,1,1.0,0.0,973,0.2682425488180884,ok,0.09044193216855087,,,,,True,,False,,
FHY::A320|180-239|regional,FHY,Freebird Airlines,A320,180-239,regional,2,1,1,2,2025-09-20,2025-09-20,0.0,2,2.0,,1,2.0,short_series,1.0,1.0,0.0,1.0,0.0,True,,True,,
FHY::A320|180-239|short,FHY,Freebird Airlines,A320,180-239,short,274,5,85,274,2022-07-31,2025-10-27,0.7591240875912408,274,78.0,0.0,1185,0.23122362869198312,ok,0.024193548387096774,0.935483870967742,0.8682697511125733,31.0,2.0,False,,False,-0.28391386773504423,-0.6362003893396722
FIN::A321|180-239|short,FIN,Finnair,A321,180-239,short,134,3,26,134,2022-06-01,2022-06-28,0.30597014925373134,134,52.0,,28,4.785714285714286,short_series,0.5,1.0,0.8541311633492116,14.0,0.0,False,fsc,True,,
FJL::A320|100-179|short,FJL,Fly Jinnah,A320,100-179,short,3347,1,647,3347,2024-04-10,2026-01-31,0.9536898715267403,3347,302.0,0.0019662779777283035,662,5.055891238670695,ok,0.9773413897280967,0.972972972972973,0.9071996764390172,74.0,2.0,False,,False,1.4892820594751486,-1.0928418224075551
FJW::E145|20-99|regional,FJW,Fastjet Zimbabwe,E145,20-99,regional,6,4,6,6,2025-07-12,2025-12-27,0.0,6,3.0,0.037474830013120575,169,0.03550295857988166,ok,0.008875739644970414,1.0,0.0,1.0,0.0,True,,True,-1.1597335419864248,-0.3529291954056154
FKH::B763|NA|medium,FKH,Fly Khiva,B763,NA,medium,1,1,1,1,2026-02-18,2026-02-18,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
FLYNAMIBIA::F406|NA|regional,FLYNAMIBIA,FlyNamibia,F406,NA,regional,2,1,2,2,2023-10-11,2023-10-13,0.0,1,1.0,,3,0.6666666666666666,short_series,0.6666666666666666,0.0,0.0,1.0,1.0,True,,True,,
FLY WALES::C525|NA|regional,FLY WALES,Fly Wales,C525,NA,regional,8,1,3,6,2024-02-08,2024-02-15,0.0,6,6.0,,8,1.0,short_series,0.375,0.6,0.9690222556651344,5.0,2.0,True,,True,,
FSQ::IL76|NA|regional,FSQ,Fly Sky Airline (Kyrgyzstan),IL76,NA,regional,113,1,80,93,2022-11-16,2025-05-13,0.0,32,27.0,0.013692538628397366,910,0.12417582417582418,ok,0.08791208791208792,0.23076923076923073,0.8558662260027721,13.0,10.0,True,,True,-2.448653327855367,0.40408532134509706
FSQ::IL76|NA|short,FSQ,Fly Sky Airline (Kyrgyzstan),IL76,NA,short,106,3,93,104,2024-02-29,2025-08-23,0.0,25,18.0,0.002574271046752452,542,0.19557195571955718,ok,0.07564575645756458,0.3846153846153846,0.9067540070327387,13.0,8.0,True,,True,-2.2215287110293156,0.14626715508123503
GENERATION JETS LLC::E135|NA|regional,GENERATION JETS LLC,Generation Jets LLC,E135,NA,regional,2,1,1,2,2024-03-04,2024-03-04,0.0,,,,1,2.0,short_series,1.0,,,,,True,,True,,
GFA::A20N|100-179|regional,GFA,Gulf Air,A20N,100-179,regional,8155,3,519,8155,2022-06-01,2023-11-01,0.9904341427520236,8154,217.0,0.0205790434256804,519,15.71290944123314,ok,0.9633911368015414,0.9818181818181818,0.7219692240332247,55.0,1.0,False,fsc,False,1.5769481632990006,-0.9801514454010094
GFA::A20N|100-179|short,GFA,Gulf Air,A20N,100-179,short,4405,2,519,4405,2022-06-01,2023-11-01,0.981838819523269,4405,200.0,0.026914364747841257,519,8.48747591522158,ok,0.9499036608863198,0.847457627118644,0.7752187932546871,59.0,9.0,False,fsc,False,1.3226458695847079,-0.7660224095915942
GFA::A21N|100-179|medium,GFA,Gulf Air,A21N,100-179,medium,122,1,35,122,2023-09-28,2023-11-01,0.5245901639344263,122,41.0,0.10829881747724213,35,3.4857142857142858,ok,1.0,0.95,0.8876571767295871,20.0,1.0,False,fsc,True,1.1297085142649859,-0.30962777818806847
GFA::A21N|100-179|short,GFA,Gulf Air,A21N,100-179,short,9913,6,519,9912,2022-06-01,2023-11-01,0.9862792574656981,9912,207.0,0.11551435170324131,519,19.10019267822736,ok,0.9529089806477367,0.875,0.7369319542921684,56.0,7.0,False,fsc,False,1.5826240197652575,-0.21609295977413395
GFA::A21N|180-239|medium,GFA,Gulf Air,A21N,180-239,medium,82,1,21,82,2023-10-07,2023-11-01,0.6707317073170732,82,26.0,,26,3.1538461538461537,short_series,0.8076923076923077,0.9090909090909091,0.7374919121867317,11.0,1.0,False,fsc,True,,
GFA::A21N|180-239|short,GFA,Gulf Air,A21N,180-239,short,571,1,118,571,2023-07-04,2023-11-01,0.7688266199649737,571,88.0,0.12604488447262108,121,4.7190082644628095,ok,0.9752066115702479,1.0,0.7829738494749122,25.0,0.0,False,fsc,False,1.5588856673949452,-0.2785182783020025
GFA::A320|100-179|short,GFA,Gulf Air,A320,100-179,short,19892,8,519,19891,2022-06-01,2023-11-01,0.9941673370876911,19888,258.0,0.2393775056131049,519,38.32755298651252,ok,0.9489402697495183,0.9056603773584906,0.8210282931530453,53.0,5.0,False,fsc,False,1.922310011162632,0.5655189139156115
GFA::A321|100-179|short,GFA,Gulf Air,A321,100-179,short,4312,2,518,4312,2022-06-01,2023-11-01,0.9737940630797773,4312,169.0,0.05272680126810758,519,8.308285163776493,ok,0.8911368015414258,0.9230769230769231,0.752923397512584,39.0,3.0,False,fsc,False,1.4147355002358484,-0.6629345337744018
